12	854.9572810448833
13	607.2168486218405
14	497.7831010714684
15	732.2031475150108
16	576.2911593567613
17	679.7421766289672
18	647.7403470411692
19	684.0839724530531
20	699.6818326113128
21	671.0911627021372
22	645.2269697867002
23	621.8662314649356
24	600.7585094002837
25	581.6373571781394
26	564.2591753481115
27	548.4080977477705
28	533.8960911074496
29	520.5630778754717
30	507.1833706357145
31	491.6292321339221
32	482.7191916778985
33	486.2383873023839
34	474.25595389625096
35	463.9278521557745
36	452.1538591802968
37	440.4255079273383
38	437.5950887854352
39	431.831092321554
40	426.1486140094025
41	420.3815675063552
42	424.18334841874173
43	416.012917813758
44	415.97484826621917
45	411.47504577793063
46	414.4651228524128
47	410.62635641241815
48	413.36566381006025
49	406.8408622762697
50	400.47433676090856
51	394.2994484958033
52	380.3918807239176
53	382.17061302321713
54	376.7579199570351
55	371.49272325216435
56	377.79752128077524
57	379.1393788242096
58	374.5939340442452
59	379.80104047812785
60	371.7666158105444
61	367.95279464559013
62	372.04949720413936
63	364.37009777753053
64	357.14051102394205
65	354.54457909263436
66	352.1313275299524
67	349.61259212382964
68	347.16130190099597
69	344.7531981769311
70	346.6150181803576
71	344.36553105897536
72	342.17668548754335
73	340.02545815052025
74	337.9059408742818
75	335.81258361035856
76	333.7399104998528
77	336.2062455081875
78	338.29398303293976
79	340.125894068904
80	333.57232985594584
81	327.3740202537789
82	325.6991034390856
83	324.0818374628976
84	322.49293810427173
85	320.9240031347423
86	319.37024221663364
87	317.8315052151797
88	316.3078109380332
89	314.7951372502762
90	313.29530642280497
91	311.80876852057526
92	310.3358711018703
93	308.8776950781725
94	311.3424261201065
95	309.93682801688874
96	308.55982505182214
97	310.8999746746009
98	309.5780035535882
99	308.28375061586416
10000	167.31003023592092
10001	167.30888867877286
10002	167.31980592515842
10003	167.32090936452775
10004	167.31927341483174
10005	167.23217452985068
10006	167.23985971651786
10007	167.23860159385228
10008	167.24770029430226
10009	167.24909468091064
10010	167.2476407015631
10011	167.19892851255491
10012	167.1975201098653
10013	167.15882174007237
10014	167.1572862968972
10015	167.23143485375903
10016	167.23297525688042
10017	167.2317502331623
10018	167.1845049796243
10019	167.18312221743093
10020	167.2207536659864
10021	167.21979305260228
10022	167.2154201556957
10023	167.20852159561468
10024	167.21722054475873
10025	167.21628136021246
10026	167.21172547799193
10027	167.2045221853001
10028	167.19750281375775
10029	167.19048058149406
10030	167.19899547439704
10031	167.20029705771265
10032	167.2856050485937
10033	167.30412518434994
10034	167.30553234272804
10035	167.23897846231245
10036	167.2310050058287
10037	167.23862232722098
10038	167.23740186969468
10039	167.2323874882519
10040	167.24022110210177
10041	167.24140005283232
10042	167.30069130448655
10043	167.299914733349
10044	167.31226119625458
10045	167.3113628822852
10046	167.30699395293027
10047	167.3155786829799
10048	167.31694701456152
10049	167.37704242357154
10050	167.37629149626497
10051	167.3722708055642
10052	167.367083489761
10053	167.35953762392836
10054	167.35243254310157
10055	167.34539087254723
10056	167.3538641649494
10057	167.35288691587533
10058	167.34829437624296
10059	167.3566034437597
10060	167.37426064900203
10061	167.37553924034015
10062	167.4609121199747
10063	167.46006638610282
10064	167.4558999487387
10065	167.44924509635348
10066	167.4580610040015
10067	167.45943135361247
10068	167.1979132432114
10069	167.1965112320075
10070	167.23091315399483
10071	167.2323879301327
10072	167.31785704969508
10073	167.31924299128912
10074	167.32037202094963
10075	166.88549499158228
10076	166.88396727703068
10077	166.91765009028597
10078	166.91909283974957
10079	166.91779676387839
10080	166.8704534775212
10081	166.86905466060134
10082	166.8305679566119
10083	166.82902122289053
10084	166.86351459071415
10085	166.86506108803206
10086	166.92548425105366
10087	166.94413209881634
10088	166.94328564313054
10089	166.9390075961478
10090	166.9475570754696
10091	166.94890567684678
10092	166.97661730101538
10093	166.97547878656727
10094	166.77847546088316
10095	166.77682662976497
10096	167.03496940716855
10097	167.03426458383802
10098	167.04680351230132
10099	167.0459534758356
20000	87.21577000708501
20001	87.28928749707337
20002	87.2960066408354
20003	87.30048782299032
20004	87.30191557986294
20005	87.31378025347583
20006	87.3147070647849
20007	87.31495907429013
20008	87.31471400677697
20009	87.31595153677839
20010	87.3162686631909
20011	87.31783463295909
20012	87.3189423353798
20013	87.31975773420896
20014	87.31947338324372
20015	87.24574574082533
20016	87.24418802048501
20017	87.24476569793421
20018	87.24330533877816
20019	87.23909517646283
20020	87.23519932595299
20021	87.23329106739584
20022	87.23128245277107
20023	87.22776166319188
20024	87.22609065041206
20025	87.22430621859084
20026	87.222457381503
20027	87.22057253610603
20028	87.21866852103044
20029	87.21860618827532
20030	87.21790286986524
20031	87.21866080302343
20032	87.21853522245576
20033	87.21785998523296
20034	87.21682993147238
20035	87.21556373226005
20036	87.21413646228639
20037	87.21259718818479
20038	87.2109788633579
20039	87.20930411891567
20040	87.20943845327166
20041	87.20890556646742
20042	87.20796117782282
20043	87.20675250901792
20044	87.20536820290877
20045	87.20386384135716
20046	87.20227553169536
20047	87.20062744574224
20048	87.19893617549886
20049	87.19721334739444
20050	87.19546724705883
20051	87.19370386117055
20052	87.19192756413165
20053	87.1919904858494
20054	87.19140884963481
20055	87.19043176940158
20056	87.18920182863287
20057	87.18965289179991
20058	87.18935251652027
20059	87.18858236504178
20060	87.1875065783452
20061	87.18622516221988
20062	87.18664957388002
20063	87.18633648835237
20064	87.18556120682484
20065	87.18633207442814
20066	87.18626264880601
20067	87.1856623906634
20068	87.1847134590693
20069	87.18352793258036
20070	87.1821775401045
20071	87.182556896775
20072	87.18221470976597
20073	87.18142051907901
20074	87.18217821531412
20075	87.18210042182702
20076	87.18149497516382
20077	87.18054299066942
20078	87.17935586043725
20079	87.17800485328013
20080	87.17653714409391
20081	87.17683103727445
20082	87.17642670211136
20083	87.17743276139024
20084	87.17751971694867
20085	87.17702697713472
20086	87.1779996200078
20087	87.17807883041559
20088	87.17758968743149
20089	87.17672489491733
20090	87.17560381779893
20091	87.17614828940202
20092	87.17592884202591
20093	87.17707180579703
20094	87.17785245047838
20095	87.2501771660503
20096	87.25119047883774
20097	87.25155028343316
20098	87.25327487139029
20099	87.2577037744312
30000	87.58411891309892
30001	87.46018216317367
30002	87.4564500353554
30003	87.4546205989941
30004	87.45274133189075
30005	87.45212623902185
30006	87.45109654732568
30007	87.44983552191539
30008	87.44971359626399
30009	87.4494881550422
30010	87.44880780159849
30011	87.44761415058957
30012	87.44595482339685
30013	87.44326663657293
30014	87.44277927836373
30015	87.44222584166344
30016	87.44154583571974
30017	87.4420050556479
30018	87.44231914931815
30019	87.44212299798497
30020	87.44135650868881
30021	87.44178910560112
30022	87.44218164371053
30023	87.4436096253686
30024	87.44310441308997
30025	87.37358205061477
30026	87.37285956938965
30027	87.37203853085106
30028	87.37079281787706
30029	87.37079088996246
30030	87.37076415267572
30031	87.37178124487477
30032	87.6331297505609
30033	87.63489647852201
30034	87.65165173177715
30035	87.65270780786116
30036	87.65324932549404
30037	87.65340824642594
30038	87.65327703905658
30039	87.65292242761458
30040	87.652393787471
30041	87.65299746588616
30042	87.65305481008438
30043	87.65402693408899
30044	87.65472311642543
30045	87.65482720365297
30046	87.65602666700796
30047	87.65746613055003
30048	87.65820855794064
30049	87.65766470898832
30050	87.65644390221482
30051	87.65673727309277
30052	87.6576864284322
30053	87.67304937161686
30054	87.67754195537202
30055	87.67906933004662
30056	87.68027864207733
30057	87.68063057227376
30058	87.67969189495223
30059	87.67977923045899
30060	87.68096896426573
30061	87.68284186911262
30062	83.9027851708994
30063	83.90118357088559
30064	83.89978694664796
30065	83.89856945316075
30066	83.57924145949437
30067	83.57542430359052
30068	83.57477964520277
30069	83.57368628797424
30070	83.57234825211238
30071	83.57088050052735
30072	83.56934958615638
30073	83.56779478310179
30074	83.56623945778159
30075	83.56469739990061
30076	83.56437909199846
30077	83.5636707117807
30078	83.5627351196043
30079	83.56166463795748
30080	83.56051354591847
30081	83.55931474379848
30082	83.55808864162844
30083	83.55805047942187
30084	83.55759081917239
30085	83.55807813340365
30086	83.55837196751023
30087	83.56463520603165
30088	83.56578395335896
30089	83.56638165748814
30090	83.56655949489662
30091	83.56641863357017
30092	83.56603586064841
30093	83.56546916701177
30094	83.56476235901674
30095	83.56394860339651
30096	83.56305307971377
30097	83.56209495148818
30098	83.56229078797723
30099	83.5620348034189
40000	72.04473536972948
40001	72.04325482520213
40002	72.04204224970044
40003	72.04154647008656
40004	72.04090623540318
40005	72.04193985943937
40006	72.04341415602269
40007	72.04505648997332
40008	72.05140720203636
40009	72.05300255312854
40010	72.05408616879956
40011	72.05463014392005
40012	72.05468587449826
40013	72.05432732352851
40014	72.05362823504574
40015	72.05345575864669
40016	72.0533889671079
40017	72.05405006181192
40018	72.05434894449772
40019	72.05438597721101
40020	72.05423158029916
40021	72.05471193749864
40022	72.05506550694834
40023	72.05507727112581
40024	72.05471727891016
40025	72.05402178947139
40026	72.05304494003525
40027	72.05174683463824
40028	72.05020884874216
40029	72.04932088580449
40030	72.04865878263655
40031	72.04805504587222
40032	72.04744782279319
40033	72.04759372801882
40034	72.04744607397285
40035	72.04711164093723
40036	72.04665408559532
40037	72.04688875427524
40038	72.04679742786789
40039	72.04650100999851
40040	72.04607048935881
40041	72.04554943835512
40042	72.04496567438412
40043	72.04433756293652
40044	72.0436775721914
40045	72.04299436187628
40046	72.04229405884558
40047	72.04158106342828
40048	72.04085857482104
40049	72.04012894242403
40050	72.04016949544292
40051	72.03993808912911
40052	72.03953954634555
40053	72.03980949610016
40054	72.03974062947279
40055	72.03945931659872
40056	72.0390395163407
40057	72.03852646123269
40058	72.03794892367182
40059	72.03732583522418
40060	72.0374454053977
40061	72.03727335475938
40062	72.03691976192847
40063	72.03644847869712
40064	72.03667356798027
40065	72.03735176117905
40066	72.03755987070498
40067	72.03747187431642
40068	72.03796525824282
40069	72.03830632697918
40070	72.03829433046184
40071	72.03790664052815
40072	72.03718322798093
40073	72.0377562276862
40074	72.03840817158053
40075	72.03874622371764
40076	72.03867777833725
40077	72.03822292240618
40078	72.03743725139773
40079	72.0363813203378
40080	72.03510965828224
40081	72.03366780078856
40082	72.03313925091217
